title;genres;rating;action;film-noir;imax;crime;fantasy;children;comedy;musical;horror;animation;adventure;mystery;romance;documentary;thriller;war;sci-fi;drama;western
Big Fish (2003);Drama|Fantasy|Romance;C;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;B;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003);Documentary|War;A;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
I Was a Male War Bride (1949);Comedy|Romance;A;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Dark Passage (1947);Crime|Drama|Film-Noir|Romance|Thriller;B;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0
Strada, La (1954);Drama;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
The Butterfly Effect (2004);Drama|Sci-Fi|Thriller;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
Touching the Void (2003);Adventure|Documentary;B;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;B;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
I'm Not Scared (Io non ho paura) (2003);Drama|Mystery|Thriller;A;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0
13 Going on 30 (2004);Comedy|Fantasy|Romance;D;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Wit (2001);Drama;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Oklahoma! (1955);Musical|Romance|Western;A;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1
Rose Red (2002);Horror|Mystery|Thriller;D;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
Babylon 5: In the Beginning (1998);Adventure|Sci-Fi;E;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Wages of Fear, The (Salaire de la peur, Le) (1953);Action|Adventure|Drama|Thriller;C;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
Cat People (1942);Drama|Horror|Romance|Thriller;B;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0
Camelot (1967);Drama|Musical|Romance;B;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
Throne of Blood (Kumonosu jô) (1957);Action|Drama|Thriller|War;B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
Another Thin Man (1939);Comedy|Crime|Drama|Mystery|Romance;C;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0
After the Thin Man (1936);Comedy|Crime|Mystery|Romance;E;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
Song of the Thin Man (1947);Comedy|Crime|Drama|Musical|Mystery|Romance;C;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0
High and Low (Tengoku to jigoku) (1963);Crime|Drama|Film-Noir|Thriller;B;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
Infernal Affairs (Mou gaan dou) (2002);Crime|Drama|Thriller;A;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003);Drama;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Dark Water (Honogurai mizu no soko kara) (2002);Drama|Horror|Mystery|Thriller;B;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0
Bad Day at Black Rock (1955);Drama|Thriller|Western;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
Captain Blood (1935);Action|Adventure|Romance;B;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Americanization of Emily, The (1964);Comedy|Drama|War;B;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0
Hiroshima Mon Amour (1959);Drama|Romance|War;B;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
Day of the Jackal, The (1973);Crime|Thriller;B;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Maltese Falcon, The (a.k.a. Dangerous Female) (1931);Mystery;C;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Safety Last! (1923);Action|Comedy|Romance;B;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Purple Rain (1984);Drama|Musical;E;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Oliver Twist (1948);Adventure|Crime|Drama;C;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Shrek 2 (2004);Adventure|Animation|Children|Comedy|Musical|Romance;C;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0
Harry Potter and the Prisoner of Azkaban (2004);Adventure|Fantasy|IMAX;C;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Super Size Me (2004);Comedy|Documentary|Drama;C;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
Jetée, La (1962);Romance|Sci-Fi;A;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Freaks (1932);Crime|Drama|Horror;D;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Into the Woods (1991);Adventure|Comedy|Fantasy|Musical;A;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
Tokyo Godfathers (2003);Adventure|Animation|Drama;C;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
Bachelor and the Bobby-Soxer, The (1947);Comedy;D;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Night and Day (1946);Drama|Musical;E;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Funny Thing Happened on the Way to the Forum, A (1966);Comedy|Musical;D;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Bill Cosby, Himself (1983);Comedy|Documentary;B;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Primer (2004);Drama|Sci-Fi;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Saw (2004);Horror|Mystery|Thriller;D;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
Incredibles, The (2004);Action|Adventure|Animation|Children|Comedy;C;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
House of Flying Daggers (Shi mian mai fu) (2004);Action|Drama|Romance;C;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
Control Room (2004);Documentary|War;A;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
Andalusian Dog, An (Chien andalou, Un) (1929);Fantasy;A;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letter, The (1940);Drama|Film-Noir;B;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Lady from Shanghai, The (1947);Drama|Film-Noir|Mystery;C;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
Battle of Algiers, The (La battaglia di Algeri) (1966);Drama|War;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
Duel (1971);Action|Mystery|Thriller;D;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Kiki's Delivery Service (Majo no takkyûbin) (1989);Adventure|Animation|Children|Drama|Fantasy;B;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0
Begotten (1990);Drama|Horror;I;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992);Adventure|Animation|Comedy|Fantasy|Romance;C;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0
Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997);Action|Animation|Drama|Fantasy|Sci-Fi;A;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0
Animatrix, The (2003);Action|Animation|Drama|Sci-Fi;C;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0
Lemony Snicket's A Series of Unfortunate Events (2004);Adventure|Children|Comedy|Fantasy;D;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
Old Boy (2003);Mystery|Thriller;B;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Millions (2004);Children|Comedy|Crime|Drama|Fantasy;C;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0
Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003);Documentary|Drama;B;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Return, The (Vozvrashcheniye) (2003);Drama;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Charlie and the Chocolate Factory (2005);Adventure|Children|Comedy|Fantasy|IMAX;D;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
Meet the Fockers (2004);Comedy;D;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
I Remember Mama (1948);Children|Drama;B;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Nobody Knows (Dare mo shiranai) (2004);Drama;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Howl's Moving Castle (Hauru no ugoku shiro) (2004);Adventure|Animation|Fantasy|Romance;B;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0
Three Musketeers, The (1973);Action|Adventure|Comedy;B;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Wild Parrots of Telegraph Hill, The (2003);Documentary;A;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;C;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Devil's Rejects, The (2005);Action|Crime|Horror;C;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Lord of War (2005);Action|Crime|Drama|Thriller|War;C;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
Corpse Bride (2005);Animation|Comedy|Fantasy|Musical|Romance;C;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0
Wallace & Gromit in The Curse of the Were-Rabbit (2005);Adventure|Animation|Children|Comedy;C;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
Kiss Kiss Bang Bang (2005);Comedy|Crime|Mystery|Thriller;B;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990);Comedy|Drama;A;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Harry Potter and the Goblet of Fire (2005);Adventure|Fantasy|Thriller|IMAX;C;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005);Adventure|Children|Fantasy;C;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
King Kong (2005);Action|Adventure|Drama|Fantasy|Thriller;C;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0
Voices of a Distant Star (Hoshi no koe) (2003);Animation|Drama|Romance|Sci-Fi;A;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005);Crime|Drama|Mystery|Thriller;B;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0
Reefer Madness: The Movie Musical (2005);Comedy|Drama|Musical;A;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
Lady in the Water (2006);Drama|Fantasy|Mystery;E;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0
Night at the Museum (2006);Action|Comedy|Fantasy|IMAX;D;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Stranger than Fiction (2006);Comedy|Drama|Fantasy|Romance;C;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0
Illusionist, The (2006);Drama|Fantasy|Mystery|Romance;C;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0
Pan's Labyrinth (Laberinto del fauno, El) (2006);Drama|Fantasy|Thriller;C;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
Departed, The (2006);Crime|Drama|Thriller;A;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
Deliver Us from Evil (2006);Documentary;A;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;B;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0
Blood Diamond (2006);Action|Adventure|Crime|Drama|Thriller|War;C;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0
Ratatouille (2007);Animation|Children|Drama;C;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
Hot Fuzz (2007);Action|Comedy|Crime|Mystery;B;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Meet the Robinsons (2007);Action|Adventure|Animation|Children|Comedy|Sci-Fi;C;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0
Invisible, The (2007);Crime|Drama|Fantasy|Mystery|Thriller;E;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0
Paprika (Papurika) (2006);Animation|Mystery|Sci-Fi;C;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
Bug (2007);Drama|Horror|Thriller;E;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
Fido (2006);Comedy|Horror|Thriller;C;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0
3:10 to Yuma (2007);Action|Crime|Drama|Western;B;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Tekkonkinkreet (Tekkon kinkurîto) (2006);Action|Adventure|Animation|Crime|Fantasy;A;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Elite Squad (Tropa de Elite) (2007);Action|Crime|Drama|Thriller;A;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
I Am Legend (2007);Action|Horror|Sci-Fi|Thriller|IMAX;C;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0
There Will Be Blood (2007);Drama|Western;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Cat Soup (Nekojiru-so) (2001);Adventure|Animation|Drama|Horror;B;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0
Dark Knight, The (2008);Action|Crime|Drama|IMAX;B;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Forbidden Kingdom, The (2008);Action|Adventure|Comedy|Fantasy;C;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Son of Rambow (2007);Children|Comedy|Drama;A;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
Chronicles of Narnia: Prince Caspian, The (2008);Adventure|Children|Fantasy;C;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
WALL·E (2008);Adventure|Animation|Children|Romance|Sci-Fi;B;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0
Hancock (2008);Action|Adventure|Comedy|Crime|Fantasy;D;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Meet Dave (2008);Adventure|Children|Comedy|Romance|Sci-Fi;C;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0
Vicky Cristina Barcelona (2008);Comedy|Drama|Romance;D;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
Pineapple Express (2008);Action|Comedy|Crime;C;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FLCL (2000);Animation|Comedy|Fantasy|Sci-Fi;A;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0
Twilight (2008);Drama|Fantasy|Romance|Thriller;E;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0
Coraline (2009);Animation|Fantasy|Thriller;C;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Dr. Horrible's Sing-Along Blog (2008);Comedy|Drama|Musical|Sci-Fi;C;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0
Inglourious Basterds (2009);Action|Drama|War;B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
Brothers Bloom, The (2008);Adventure|Comedy|Crime|Romance;A;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997);Action|Animation|Mystery|Sci-Fi;B;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
Up (2009);Adventure|Animation|Children|Drama;B;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0
Hurt Locker, The (2008);Action|Drama|Thriller|War;B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
Transformers: Revenge of the Fallen (2009);Action|Adventure|Sci-Fi|IMAX;E;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
District 9 (2009);Mystery|Sci-Fi|Thriller;C;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
Haunted World of El Superbeasto, The (2009);Action|Animation|Comedy|Horror|Thriller;C;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0
Zombieland (2009);Action|Comedy|Horror;C;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Mary and Max (2009);Animation|Comedy|Drama;B;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
Inception (2010);Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX;B;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0
Scott Pilgrim vs. the World (2010);Action|Comedy|Fantasy|Musical|Romance;C;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0
Sintel (2010);Animation|Fantasy;C;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Inside Job (2010);Documentary;A;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Rare Exports: A Christmas Tale (Rare Exports) (2010);Action|Comedy;A;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
True Grit (2010);Western;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
The Hunger Games (2012);Action|Adventure|Drama|Sci-Fi|Thriller;C;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0
Dark Knight Rises, The (2012);Action|Adventure|Crime|IMAX;C;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Skyfall (2012);Action|Adventure|Thriller|IMAX;C;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Hands Over the City (Le mani sulla città) (1963);Drama;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Life of Pi (2012);Adventure|Drama|IMAX;C;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Hobbit: An Unexpected Journey, The (2012);Adventure|Fantasy|IMAX;C;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Zero Dark Thirty (2012);Action|Drama|Thriller;B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
It's Such a Beautiful Day (2012);Animation|Comedy|Drama|Fantasy|Sci-Fi;A;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0
Upstream Color (2013);Romance|Sci-Fi|Thriller;D;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
Invincible Iron Man, The (2007);Animation;D;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Man of Steel (2013);Action|Adventure|Fantasy|Sci-Fi|IMAX;C;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Gravity (2013);Action|Sci-Fi|IMAX;C;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
History of Future Folk, The (2012);Adventure|Comedy|Musical|Sci-Fi;B;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0
Captain Phillips (2013);Adventure|Drama|Thriller|IMAX;B;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
Hobbit: The Desolation of Smaug, The (2013);Adventure|Fantasy|IMAX;C;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Divergent (2014);Adventure|Romance|Sci-Fi|IMAX;D;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
The Lego Movie (2014);Action|Adventure|Animation|Children|Comedy|Fantasy;C;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
Interstellar (2014);Sci-Fi|IMAX;C;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Godzilla (2014);Action|Adventure|Sci-Fi|IMAX;E;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
A Million Ways to Die in the West (2014);Comedy|Western;E;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Frank (2014);Comedy|Drama|Mystery;A;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
Guardians of the Galaxy (2014);Action|Adventure|Sci-Fi;B;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Maze Runner, The (2014);Action|Mystery|Sci-Fi;E;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
Angel's Egg (Tenshi no tamago) (1985);Animation|Drama|Fantasy;C;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0
Big Hero 6 (2014);Action|Animation|Comedy;C;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Wild Tales (2014);Comedy|Drama|Thriller;A;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0
The Rabbi's Cat (Le chat du rabbin) (2011);Adventure|Animation;D;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Avengers: Infinity War - Part I (2018);Action|Adventure|Sci-Fi;B;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Thor: Ragnarok (2017);Action|Adventure|Sci-Fi;B;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
The Hateful Eight (2015);Western;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
The Martian (2015);Adventure|Drama|Sci-Fi;B;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
Kung Fury (2015);Action|Comedy|Fantasy|Sci-Fi;C;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Self/less (2015);Action|Mystery|Sci-Fi|Thriller;E;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
Suicide Squad (2016);Action|Crime|Sci-Fi;E;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Batman v Superman: Dawn of Justice (2016);Action|Adventure|Fantasy|Sci-Fi;E;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
World of Tomorrow (2015);Animation|Comedy;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Who Killed Chea Vichea? (2010);Documentary;A;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Eye in the Sky (2016);Drama|Thriller|War;E;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
Paterson;(no genres listed);A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Captain Fantastic (2016);Drama;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Arrival (2016);Sci-Fi;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Lego Batman Movie (2017);Action|Animation|Comedy;C;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Logan (2017);Action|Sci-Fi;A;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Black Mirror: White Christmas (2014);Drama|Horror|Mystery|Sci-Fi|Thriller;A;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0
Blade Runner 2049 (2017);Sci-Fi;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Jumanji: Welcome to the Jungle (2017);Action|Adventure|Children;C;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
The Shape of Water (2017);Adventure|Drama|Fantasy;C;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Game Night (2018);Action|Comedy|Crime|Horror;B;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Tomb Raider (2018);Action|Adventure|Fantasy;E;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Solo: A Star Wars Story (2018);Action|Adventure|Children|Sci-Fi;C;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
Gintama: The Movie (2010);Action|Animation|Comedy|Sci-Fi;C;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
